region_code,region,location_code,location,period,gender,gender_code,life_expect_birth
EUR,Europe,SRB,Serbia,2010,Female,FMLE,76.83
AFR,Africa,SYC,Seychelles,2010,Female,FMLE,76.84
EUR,Europe,TUR,Türkiye,2010,Both sexes,BTSX,76.89
AMR,Americas,CRI,Costa Rica,2010,Male,MLE,76.98
SEAR,South-East Asia,MDV,Maldives,2010,Both sexes,BTSX,76.99
AMR,Americas,COL,Colombia,2010,Both sexes,BTSX,77.09
EUR,Europe,MNE,Montenegro,2010,Female,FMLE,77.12
WPR,Western Pacific,KOR,Republic of Korea,2010,Male,MLE,77.12
WPR,Western Pacific,VNM,Viet Nam,2010,Female,FMLE,77.15
AMR,Americas,BRB,Barbados,2010,Female,FMLE,77.2
EUR,Europe,DNK,Denmark,2010,Male,MLE,77.2
EUR,Europe,BGR,Bulgaria,2010,Female,FMLE,77.23
EUR,Europe,BEL,Belgium,2010,Male,MLE,77.24
SEAR,South-East Asia,LKA,Sri Lanka,2010,Female,FMLE,77.26
AFR,Africa,CPV,Cabo Verde,2010,Female,FMLE,77.27
AMR,Americas,PER,Peru,2010,Both sexes,BTSX,77.28
EMR,Eastern Mediterranean,LBY,Libya,2010,Female,FMLE,77.3
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2010,Female,FMLE,77.39
EUR,Europe,ROU,Romania,2010,Female,FMLE,77.43
EUR,Europe,GRC,Greece,2010,Male,MLE,77.52
AMR,Americas,PAN,Panama,2010,Both sexes,BTSX,77.53
EUR,Europe,CZE,Czechia,2010,Both sexes,BTSX,77.56
EMR,Eastern Mediterranean,JOR,Jordan,2010,Female,FMLE,77.62
EUR,Europe,AUT,Austria,2010,Male,MLE,77.65
AMR,Americas,CUB,Cuba,2010,Both sexes,BTSX,77.65
AMR,Americas,BRA,Brazil,2010,Female,FMLE,77.68
AMR,Americas,PRY,Paraguay,2010,Female,FMLE,77.73
EUR,Europe,DEU,Germany,2010,Male,MLE,77.78
EUR,Europe,LVA,Latvia,2010,Female,FMLE,77.78
AMR,Americas,ECU,Ecuador,2010,Female,FMLE,77.86
WPR,Western Pacific,CHN,China,2010,Female,FMLE,77.94
EUR,Europe,FRA,France,2010,Male,MLE,77.96
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2010,Female,FMLE,78.01
AMR,Americas,MEX,Mexico,2010,Female,FMLE,78.01
AMR,Americas,SLV,El Salvador,2010,Female,FMLE,78.04
EMR,Eastern Mediterranean,LBN,Lebanon,2010,Female,FMLE,78.12
SEAR,South-East Asia,MDV,Maldives,2010,Female,FMLE,78.17
EMR,Eastern Mediterranean,TUN,Tunisia,2010,Female,FMLE,78.21
EUR,Europe,MLT,Malta,2010,Male,MLE,78.23
AMR,Americas,ATG,Antigua and Barbuda,2010,Female,FMLE,78.25
EUR,Europe,ALB,Albania,2010,Female,FMLE,78.31
EUR,Europe,IRL,Ireland,2010,Male,MLE,78.33
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Male,MLE,78.34
EUR,Europe,HUN,Hungary,2010,Female,FMLE,78.35
AMR,Americas,CHL,Chile,2010,Both sexes,BTSX,78.46
EUR,Europe,BIH,Bosnia and Herzegovina,2010,Female,FMLE,78.47
AMR,Americas,JAM,Jamaica,2010,Female,FMLE,78.51
AMR,Americas,USA,United States of America,2010,Both sexes,BTSX,78.56
EUR,Europe,LUX,Luxembourg,2010,Male,MLE,78.61
AMR,Americas,ARG,Argentina,2010,Female,FMLE,78.63
EUR,Europe,LTU,Lithuania,2010,Female,FMLE,78.67
EUR,Europe,NLD,Netherlands,2010,Male,MLE,78.74
EMR,Eastern Mediterranean,KWT,Kuwait,2010,Male,MLE,78.76
EUR,Europe,ESP,Spain,2010,Male,MLE,78.76
EUR,Europe,NOR,Norway,2010,Male,MLE,78.83
AMR,Americas,LCA,Saint Lucia,2010,Female,FMLE,78.87
AMR,Americas,PER,Peru,2010,Female,FMLE,78.91
EUR,Europe,CYP,Cyprus,2010,Male,MLE,78.93
AMR,Americas,VEN,Venezuela (Bolivarian Republic of),2010,Female,FMLE,78.99
EUR,Europe,TUR,Türkiye,2010,Female,FMLE,79.08
WPR,Western Pacific,NZL,New Zealand,2010,Male,MLE,79.12
EUR,Europe,SVK,Slovakia,2010,Female,FMLE,79.12
EUR,Europe,DNK,Denmark,2010,Both sexes,BTSX,79.17
AMR,Americas,CAN,Canada,2010,Male,MLE,79.26
SEAR,South-East Asia,THA,Thailand,2010,Female,FMLE,79.3
WPR,Western Pacific,SGP,Singapore,2010,Male,MLE,79.36
EUR,Europe,ITA,Italy,2010,Male,MLE,79.37
EUR,Europe,SWE,Sweden,2010,Male,MLE,79.41
WPR,Western Pacific,JPN,Japan,2010,Male,MLE,79.46
EUR,Europe,SVN,Slovenia,2010,Both sexes,BTSX,79.55
AMR,Americas,CRI,Costa Rica,2010,Both sexes,BTSX,79.56
EUR,Europe,ISR,Israel,2010,Male,MLE,79.62
EUR,Europe,PRT,Portugal,2010,Both sexes,BTSX,79.73
AMR,Americas,CUB,Cuba,2010,Female,FMLE,79.82
EMR,Eastern Mediterranean,KWT,Kuwait,2010,Both sexes,BTSX,79.83
WPR,Western Pacific,AUS,Australia,2010,Male,MLE,79.84
EUR,Europe,BEL,Belgium,2010,Both sexes,BTSX,79.85
EUR,Europe,FIN,Finland,2010,Both sexes,BTSX,79.88
EUR,Europe,HRV,Croatia,2010,Female,FMLE,79.91
EUR,Europe,ISL,Iceland,2010,Male,MLE,80.02
EUR,Europe,CHE,Switzerland,2010,Male,MLE,80.03
AMR,Americas,URY,Uruguay,2010,Female,FMLE,80.05
EUR,Europe,GRC,Greece,2010,Both sexes,BTSX,80.1
AMR,Americas,COL,Colombia,2010,Female,FMLE,80.15
EUR,Europe,DEU,Germany,2010,Both sexes,BTSX,80.17
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Both sexes,BTSX,80.25
EUR,Europe,POL,Poland,2010,Female,FMLE,80.37
EUR,Europe,AUT,Austria,2010,Both sexes,BTSX,80.39
EUR,Europe,IRL,Ireland,2010,Both sexes,BTSX,80.41
EUR,Europe,EST,Estonia,2010,Female,FMLE,80.45
EUR,Europe,MLT,Malta,2010,Both sexes,BTSX,80.45
WPR,Western Pacific,KOR,Republic of Korea,2010,Both sexes,BTSX,80.58
EUR,Europe,CZE,Czechia,2010,Female,FMLE,80.65
AMR,Americas,PAN,Panama,2010,Female,FMLE,80.65
EUR,Europe,NLD,Netherlands,2010,Both sexes,BTSX,80.68
AMR,Americas,USA,United States of America,2010,Female,FMLE,80.8
EUR,Europe,NOR,Norway,2010,Both sexes,BTSX,80.87
EUR,Europe,LUX,Luxembourg,2010,Both sexes,BTSX,80.94
WPR,Western Pacific,NZL,New Zealand,2010,Both sexes,BTSX,80.94
EUR,Europe,CYP,Cyprus,2010,Both sexes,BTSX,81.02
EUR,Europe,DNK,Denmark,2010,Female,FMLE,81.1
EUR,Europe,FRA,France,2010,Both sexes,BTSX,81.22
AMR,Americas,CHL,Chile,2010,Female,FMLE,81.3
EUR,Europe,SWE,Sweden,2010,Both sexes,BTSX,81.3
AMR,Americas,CAN,Canada,2010,Both sexes,BTSX,81.31
EMR,Eastern Mediterranean,KWT,Kuwait,2010,Female,FMLE,81.43
EUR,Europe,ISR,Israel,2010,Both sexes,BTSX,81.56
EUR,Europe,ISL,Iceland,2010,Both sexes,BTSX,81.68
EUR,Europe,ESP,Spain,2010,Both sexes,BTSX,81.69
WPR,Western Pacific,SGP,Singapore,2010,Both sexes,BTSX,81.7
WPR,Western Pacific,AUS,Australia,2010,Both sexes,BTSX,81.9
EUR,Europe,ITA,Italy,2010,Both sexes,BTSX,81.9
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,FMLE,82.09
EUR,Europe,CHE,Switzerland,2010,Both sexes,BTSX,82.19
AMR,Americas,CRI,Costa Rica,2010,Female,FMLE,82.22
EUR,Europe,BEL,Belgium,2010,Female,FMLE,82.38
EUR,Europe,IRL,Ireland,2010,Female,FMLE,82.44
EUR,Europe,NLD,Netherlands,2010,Female,FMLE,82.5
EUR,Europe,DEU,Germany,2010,Female,FMLE,82.54
EUR,Europe,MLT,Malta,2010,Female,FMLE,82.54
WPR,Western Pacific,JPN,Japan,2010,Both sexes,BTSX,82.68
EUR,Europe,GRC,Greece,2010,Female,FMLE,82.71
WPR,Western Pacific,NZL,New Zealand,2010,Female,FMLE,82.71
EUR,Europe,SVN,Slovenia,2010,Female,FMLE,82.73
EUR,Europe,PRT,Portugal,2010,Female,FMLE,82.74
EUR,Europe,NOR,Norway,2010,Female,FMLE,82.85
EUR,Europe,AUT,Austria,2010,Female,FMLE,82.99
EUR,Europe,FIN,Finland,2010,Female,FMLE,83.04
EUR,Europe,CYP,Cyprus,2010,Female,FMLE,83.1
EUR,Europe,LUX,Luxembourg,2010,Female,FMLE,83.1
EUR,Europe,SWE,Sweden,2010,Female,FMLE,83.15
AMR,Americas,CAN,Canada,2010,Female,FMLE,83.27
EUR,Europe,ISL,Iceland,2010,Female,FMLE,83.34
EUR,Europe,ISR,Israel,2010,Female,FMLE,83.34
WPR,Western Pacific,KOR,Republic of Korea,2010,Female,FMLE,83.78
WPR,Western Pacific,AUS,Australia,2010,Female,FMLE,83.99
WPR,Western Pacific,SGP,Singapore,2010,Female,FMLE,84.01
EUR,Europe,CHE,Switzerland,2010,Female,FMLE,84.18
EUR,Europe,ITA,Italy,2010,Female,FMLE,84.22
EUR,Europe,FRA,France,2010,Female,FMLE,84.34
EUR,Europe,ESP,Spain,2010,Female,FMLE,84.58
WPR,Western Pacific,JPN,Japan,2010,Female,FMLE,85.77
AFR,Africa,LSO,Lesotho,2010,Male,MLE,10.57
AFR,Africa,CAF,Central African Republic,2010,Male,MLE,10.73
AFR,Africa,SWZ,Eswatini,2010,Male,MLE,10.82
AMR,Americas,HTI,Haiti,2010,Male,MLE,10.86
AMR,Americas,HTI,Haiti,2010,Both sexes,BTSX,11.46
AMR,Americas,HTI,Haiti,2010,Female,FMLE,12.01
WPR,Western Pacific,KIR,Kiribati,2010,Male,MLE,12.03
EMR,Eastern Mediterranean,SOM,Somalia,2010,Male,MLE,12.2
AFR,Africa,ZWE,Zimbabwe,2010,Male,MLE,12.37
AFR,Africa,MOZ,Mozambique,2010,Male,MLE,12.49
AFR,Africa,CAF,Central African Republic,2010,Both sexes,BTSX,12.51
AFR,Africa,LSO,Lesotho,2010,Both sexes,BTSX,12.77
AFR,Africa,GNB,Guinea-Bissau,2010,Male,MLE,12.87
AFR,Africa,ERI,Eritrea,2010,Male,MLE,12.9
AFR,Africa,BWA,Botswana,2010,Male,MLE,13.06
WPR,Western Pacific,KIR,Kiribati,2010,Both sexes,BTSX,13.18
WPR,Western Pacific,MNG,Mongolia,2010,Male,MLE,13.27
AFR,Africa,SWZ,Eswatini,2010,Both sexes,BTSX,13.35
AFR,Africa,ZMB,Zambia,2010,Male,MLE,13.38
EMR,Eastern Mediterranean,SOM,Somalia,2010,Both sexes,BTSX,13.69
AFR,Africa,MWI,Malawi,2010,Male,MLE,13.75
AFR,Africa,NAM,Namibia,2010,Male,MLE,13.89
WPR,Western Pacific,FSM,Micronesia (Federated States of),2010,Male,MLE,14.06
AFR,Africa,ZWE,Zimbabwe,2010,Both sexes,BTSX,14.12
WPR,Western Pacific,SLB,Solomon Islands,2010,Male,MLE,14.13
EUR,Europe,BLR,Belarus,2010,Male,MLE,14.14
AFR,Africa,COD,Democratic Republic of the Congo,2010,Male,MLE,14.14
WPR,Western Pacific,KIR,Kiribati,2010,Female,FMLE,14.15
AFR,Africa,TGO,Togo,2010,Male,MLE,14.15
AFR,Africa,CAF,Central African Republic,2010,Female,FMLE,14.2
AFR,Africa,BDI,Burundi,2010,Male,MLE,14.24
AFR,Africa,CIV,Côte d’Ivoire,2010,Male,MLE,14.26
AFR,Africa,AGO,Angola,2010,Male,MLE,14.37
AFR,Africa,UGA,Uganda,2010,Male,MLE,14.42
AFR,Africa,GAB,Gabon,2010,Male,MLE,14.43
AFR,Africa,CMR,Cameroon,2010,Male,MLE,14.44
WPR,Western Pacific,VUT,Vanuatu,2010,Male,MLE,14.45
EUR,Europe,MDA,Republic of Moldova,2010,Male,MLE,14.51
AFR,Africa,BFA,Burkina Faso,2010,Male,MLE,14.53
AFR,Africa,ERI,Eritrea,2010,Both sexes,BTSX,14.53
EUR,Europe,RUS,Russian Federation,2010,Male,MLE,14.53
AFR,Africa,GHA,Ghana,2010,Male,MLE,14.55
AFR,Africa,TCD,Chad,2010,Male,MLE,14.58
EUR,Europe,KAZ,Kazakhstan,2010,Male,MLE,14.58
AFR,Africa,GNB,Guinea-Bissau,2010,Both sexes,BTSX,14.59
AFR,Africa,LSO,Lesotho,2010,Female,FMLE,14.7
EUR,Europe,TJK,Tajikistan,2010,Male,MLE,14.71
AFR,Africa,GIN,Guinea,2010,Male,MLE,14.72
WPR,Western Pacific,FJI,Fiji,2010,Male,MLE,14.77
AMR,Americas,GUY,Guyana,2010,Male,MLE,14.8
WPR,Western Pacific,PNG,Papua New Guinea,2010,Male,MLE,14.86
AFR,Africa,KEN,Kenya,2010,Male,MLE,14.87
WPR,Western Pacific,FSM,Micronesia (Federated States of),2010,Both sexes,BTSX,14.87
WPR,Western Pacific,SLB,Solomon Islands,2010,Both sexes,BTSX,14.88
EUR,Europe,UKR,Ukraine,2010,Male,MLE,14.88
EUR,Europe,AZE,Azerbaijan,2010,Male,MLE,14.95
AFR,Africa,SLE,Sierra Leone,2010,Male,MLE,14.96
EMR,Eastern Mediterranean,AFG,Afghanistan,2010,Male,MLE,15.07
AFR,Africa,ZAF,South Africa,2010,Male,MLE,15.07
WPR,Western Pacific,MNG,Mongolia,2010,Both sexes,BTSX,15.09
AFR,Africa,MOZ,Mozambique,2010,Both sexes,BTSX,15.1
SEAR,South-East Asia,MMR,Myanmar,2010,Male,MLE,15.1
EMR,Eastern Mediterranean,AFG,Afghanistan,2010,Both sexes,BTSX,15.12
AFR,Africa,BEN,Benin,2010,Male,MLE,15.16
AFR,Africa,COG,Congo,2010,Male,MLE,15.16
EMR,Eastern Mediterranean,AFG,Afghanistan,2010,Female,FMLE,15.17
EMR,Eastern Mediterranean,OMN,Oman,2010,Male,MLE,15.17
AFR,Africa,BWA,Botswana,2010,Both sexes,BTSX,15.26
AFR,Africa,GMB,Gambia,2010,Male,MLE,15.31
AFR,Africa,MDG,Madagascar,2010,Male,MLE,15.33
WPR,Western Pacific,VUT,Vanuatu,2010,Both sexes,BTSX,15.33
EUR,Europe,TKM,Turkmenistan,2010,Male,MLE,15.34
AFR,Africa,ZWE,Zimbabwe,2010,Female,FMLE,15.37
AFR,Africa,ZMB,Zambia,2010,Both sexes,BTSX,15.4
EMR,Eastern Mediterranean,SOM,Somalia,2010,Female,FMLE,15.42
AFR,Africa,COD,Democratic Republic of the Congo,2010,Both sexes,BTSX,15.49
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2010,Male,MLE,15.49
WPR,Western Pacific,KHM,Cambodia,2010,Male,MLE,15.52
EUR,Europe,KGZ,Kyrgyzstan,2010,Male,MLE,15.53
AMR,Americas,GRD,Grenada,2010,Male,MLE,15.59
AFR,Africa,BDI,Burundi,2010,Both sexes,BTSX,15.61
EUR,Europe,TJK,Tajikistan,2010,Both sexes,BTSX,15.62
AFR,Africa,TCD,Chad,2010,Both sexes,BTSX,15.63
AFR,Africa,CIV,Côte d’Ivoire,2010,Both sexes,BTSX,15.65
WPR,Western Pacific,FSM,Micronesia (Federated States of),2010,Female,FMLE,15.65
AFR,Africa,SWZ,Eswatini,2010,Female,FMLE,15.66
AFR,Africa,COG,Congo,2010,Both sexes,BTSX,15.67
AFR,Africa,SLE,Sierra Leone,2010,Both sexes,BTSX,15.7
WPR,Western Pacific,SLB,Solomon Islands,2010,Female,FMLE,15.72
EUR,Europe,UZB,Uzbekistan,2010,Male,MLE,15.73
WPR,Western Pacific,FJI,Fiji,2010,Both sexes,BTSX,15.78
AFR,Africa,GIN,Guinea,2010,Both sexes,BTSX,15.79
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2010,Male,MLE,15.8
EMR,Eastern Mediterranean,DJI,Djibouti,2010,Male,MLE,15.81
EMR,Eastern Mediterranean,PAK,Pakistan,2010,Male,MLE,15.81
EUR,Europe,LVA,Latvia,2010,Male,MLE,15.82
AFR,Africa,RWA,Rwanda,2010,Male,MLE,15.87
AFR,Africa,SSD,South Sudan,2010,Male,MLE,15.87
AFR,Africa,CMR,Cameroon,2010,Both sexes,BTSX,15.88
EMR,Eastern Mediterranean,OMN,Oman,2010,Both sexes,BTSX,15.88
AFR,Africa,NER,Niger,2010,Male,MLE,15.91
EUR,Europe,GEO,Georgia,2010,Male,MLE,15.93
AFR,Africa,TGO,Togo,2010,Both sexes,BTSX,15.93
AFR,Africa,GNB,Guinea-Bissau,2010,Female,FMLE,15.96
AFR,Africa,AGO,Angola,2010,Both sexes,BTSX,15.97
WPR,Western Pacific,PHL,Philippines,2010,Male,MLE,15.99
AFR,Africa,MWI,Malawi,2010,Both sexes,BTSX,16.01
AFR,Africa,TZA,United Republic of Tanzania,2010,Male,MLE,16.02
AFR,Africa,COG,Congo,2010,Female,FMLE,16.05
WPR,Western Pacific,PNG,Papua New Guinea,2010,Both sexes,BTSX,16.09
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2010,Male,MLE,16.11
AFR,Africa,MDG,Madagascar,2010,Both sexes,BTSX,16.12
EMR,Eastern Mediterranean,QAT,Qatar,2010,Female,FMLE,16.12
AFR,Africa,BFA,Burkina Faso,2010,Both sexes,BTSX,16.17
AMR,Americas,GUY,Guyana,2010,Both sexes,BTSX,16.17
AFR,Africa,GHA,Ghana,2010,Both sexes,BTSX,16.21
AFR,Africa,ERI,Eritrea,2010,Female,FMLE,16.22
AFR,Africa,ETH,Ethiopia,2010,Male,MLE,16.29
EMR,Eastern Mediterranean,EGY,Egypt,2010,Male,MLE,16.31
AFR,Africa,LBR,Liberia,2010,Male,MLE,16.34
AFR,Africa,SLE,Sierra Leone,2010,Female,FMLE,16.34
WPR,Western Pacific,VUT,Vanuatu,2010,Female,FMLE,16.35
EUR,Europe,AZE,Azerbaijan,2010,Both sexes,BTSX,16.36
AFR,Africa,GAB,Gabon,2010,Both sexes,BTSX,16.36
EUR,Europe,LTU,Lithuania,2010,Male,MLE,16.37
EMR,Eastern Mediterranean,PAK,Pakistan,2010,Both sexes,BTSX,16.4
SEAR,South-East Asia,IDN,Indonesia,2010,Male,MLE,16.44
AFR,Africa,GMB,Gambia,2010,Both sexes,BTSX,16.45
AFR,Africa,NAM,Namibia,2010,Both sexes,BTSX,16.45
AFR,Africa,NGA,Nigeria,2010,Male,MLE,16.51
AFR,Africa,SEN,Senegal,2010,Male,MLE,16.51
WPR,Western Pacific,VNM,Viet Nam,2010,Male,MLE,16.52
EUR,Europe,MDA,Republic of Moldova,2010,Both sexes,BTSX,16.53
AFR,Africa,GIN,Guinea,2010,Female,FMLE,16.59
AFR,Africa,NER,Niger,2010,Both sexes,BTSX,16.59
AFR,Africa,TCD,Chad,2010,Female,FMLE,16.64
EUR,Europe,TJK,Tajikistan,2010,Female,FMLE,16.65
AFR,Africa,MLI,Mali,2010,Male,MLE,16.66
WPR,Western Pacific,TON,Tonga,2010,Male,MLE,16.66
AFR,Africa,BEN,Benin,2010,Both sexes,BTSX,16.69
EUR,Europe,BGR,Bulgaria,2010,Male,MLE,16.69
AFR,Africa,LBR,Liberia,2010,Both sexes,BTSX,16.71
AFR,Africa,STP,Sao Tome and Principe,2010,Male,MLE,16.74
AFR,Africa,UGA,Uganda,2010,Both sexes,BTSX,16.74
EUR,Europe,ARM,Armenia,2010,Male,MLE,16.76
AFR,Africa,COD,Democratic Republic of the Congo,2010,Female,FMLE,16.77
EMR,Eastern Mediterranean,OMN,Oman,2010,Female,FMLE,16.78
EMR,Eastern Mediterranean,YEM,Yemen,2010,Male,MLE,16.78
AFR,Africa,KEN,Kenya,2010,Both sexes,BTSX,16.79
WPR,Western Pacific,WSM,Samoa,2010,Male,MLE,16.82
AFR,Africa,BDI,Burundi,2010,Female,FMLE,16.83
WPR,Western Pacific,FJI,Fiji,2010,Female,FMLE,16.84
AFR,Africa,MLI,Mali,2010,Both sexes,BTSX,16.84
WPR,Western Pacific,MNG,Mongolia,2010,Female,FMLE,16.86
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2010,Both sexes,BTSX,16.87
AFR,Africa,MDG,Madagascar,2010,Female,FMLE,16.89
SEAR,South-East Asia,IND,India,2010,Male,MLE,16.91
AFR,Africa,COM,Comoros,2010,Male,MLE,16.92
AFR,Africa,ZAF,South Africa,2010,Both sexes,BTSX,16.92
AFR,Africa,GNQ,Equatorial Guinea,2010,Male,MLE,16.95
SEAR,South-East Asia,MMR,Myanmar,2010,Both sexes,BTSX,16.97
EUR,Europe,HUN,Hungary,2010,Male,MLE,16.98
AFR,Africa,MLI,Mali,2010,Female,FMLE,16.99
AFR,Africa,LBR,Liberia,2010,Female,FMLE,17.03
EMR,Eastern Mediterranean,DJI,Djibouti,2010,Both sexes,BTSX,17.06
EMR,Eastern Mediterranean,PAK,Pakistan,2010,Female,FMLE,17.07
EUR,Europe,ROU,Romania,2010,Male,MLE,17.07
AFR,Africa,ZMB,Zambia,2010,Female,FMLE,17.07
AFR,Africa,SYC,Seychelles,2010,Male,MLE,17.1
EUR,Europe,SRB,Serbia,2010,Male,MLE,17.12
EUR,Europe,KAZ,Kazakhstan,2010,Both sexes,BTSX,17.16
AFR,Africa,SSD,South Sudan,2010,Both sexes,BTSX,17.17
SEAR,South-East Asia,NPL,Nepal,2010,Male,MLE,17.19
EUR,Europe,SVK,Slovakia,2010,Male,MLE,17.2
EUR,Europe,TKM,Turkmenistan,2010,Both sexes,BTSX,17.2
WPR,Western Pacific,KHM,Cambodia,2010,Both sexes,BTSX,17.22
AFR,Africa,NER,Niger,2010,Female,FMLE,17.24
WPR,Western Pacific,PNG,Papua New Guinea,2010,Female,FMLE,17.24
AFR,Africa,CMR,Cameroon,2010,Female,FMLE,17.25
EMR,Eastern Mediterranean,QAT,Qatar,2010,Both sexes,BTSX,17.26
AFR,Africa,ETH,Ethiopia,2010,Both sexes,BTSX,17.28
AFR,Africa,NGA,Nigeria,2010,Both sexes,BTSX,17.28
EUR,Europe,UZB,Uzbekistan,2010,Both sexes,BTSX,17.28
EMR,Eastern Mediterranean,SDN,Sudan,2010,Male,MLE,17.31
AFR,Africa,TZA,United Republic of Tanzania,2010,Both sexes,BTSX,17.31
AFR,Africa,BWA,Botswana,2010,Female,FMLE,17.32
EUR,Europe,EST,Estonia,2010,Male,MLE,17.34
AFR,Africa,MUS,Mauritius,2010,Male,MLE,17.36
AFR,Africa,RWA,Rwanda,2010,Both sexes,BTSX,17.37
EMR,Eastern Mediterranean,BHR,Bahrain,2010,Male,MLE,17.38
AFR,Africa,BFA,Burkina Faso,2010,Female,FMLE,17.43
AFR,Africa,MOZ,Mozambique,2010,Female,FMLE,17.44
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2010,Male,MLE,17.44
SEAR,South-East Asia,IDN,Indonesia,2010,Both sexes,BTSX,17.46
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2010,Both sexes,BTSX,17.46
EUR,Europe,MNE,Montenegro,2010,Male,MLE,17.47
AFR,Africa,STP,Sao Tome and Principe,2010,Both sexes,BTSX,17.48
WPR,Western Pacific,WSM,Samoa,2010,Both sexes,BTSX,17.51
AFR,Africa,CIV,Côte d’Ivoire,2010,Female,FMLE,17.52
AFR,Africa,AGO,Angola,2010,Female,FMLE,17.54
EMR,Eastern Mediterranean,IRQ,Iraq,2010,Male,MLE,17.55
AMR,Americas,GUY,Guyana,2010,Female,FMLE,17.56
EUR,Europe,KGZ,Kyrgyzstan,2010,Both sexes,BTSX,17.56
AFR,Africa,SEN,Senegal,2010,Both sexes,BTSX,17.57
AFR,Africa,COM,Comoros,2010,Both sexes,BTSX,17.6
AFR,Africa,GNQ,Equatorial Guinea,2010,Both sexes,BTSX,17.61
AMR,Americas,TTO,Trinidad and Tobago,2010,Male,MLE,17.62
EUR,Europe,AZE,Azerbaijan,2010,Female,FMLE,17.64
EUR,Europe,UKR,Ukraine,2010,Both sexes,BTSX,17.68
SEAR,South-East Asia,TLS,Timor-Leste,2010,Male,MLE,17.7
EUR,Europe,BLR,Belarus,2010,Both sexes,BTSX,17.72
AFR,Africa,GMB,Gambia,2010,Female,FMLE,17.74
AMR,Americas,GRD,Grenada,2010,Both sexes,BTSX,17.74
EMR,Eastern Mediterranean,EGY,Egypt,2010,Both sexes,BTSX,17.75
EUR,Europe,RUS,Russian Federation,2010,Both sexes,BTSX,17.76
EMR,Eastern Mediterranean,YEM,Yemen,2010,Both sexes,BTSX,17.78
EMR,Eastern Mediterranean,BHR,Bahrain,2010,Both sexes,BTSX,17.82
AFR,Africa,TGO,Togo,2010,Female,FMLE,17.82
WPR,Western Pacific,CHN,China,2010,Male,MLE,17.86
AFR,Africa,GHA,Ghana,2010,Female,FMLE,17.94
SEAR,South-East Asia,IND,India,2010,Both sexes,BTSX,17.95
AFR,Africa,BEN,Benin,2010,Female,FMLE,17.97
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2010,Both sexes,BTSX,17.99
AFR,Africa,MWI,Malawi,2010,Female,FMLE,18.03
AMR,Americas,NIC,Nicaragua,2010,Male,MLE,18.03
AFR,Africa,NGA,Nigeria,2010,Female,FMLE,18.03
WPR,Western Pacific,PHL,Philippines,2010,Both sexes,BTSX,18.03
AMR,Americas,SUR,Suriname,2010,Male,MLE,18.05
SEAR,South-East Asia,BGD,Bangladesh,2010,Male,MLE,18.06
SEAR,South-East Asia,LKA,Sri Lanka,2010,Male,MLE,18.07
EUR,Europe,HRV,Croatia,2010,Male,MLE,18.09
SEAR,South-East Asia,NPL,Nepal,2010,Both sexes,BTSX,18.1
AFR,Africa,STP,Sao Tome and Principe,2010,Female,FMLE,18.1
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2010,Female,FMLE,18.13
WPR,Western Pacific,WSM,Samoa,2010,Female,FMLE,18.15
AMR,Americas,BOL,Bolivia (Plurinational State of),2010,Male,MLE,18.16
EUR,Europe,MDA,Republic of Moldova,2010,Female,FMLE,18.18
AFR,Africa,COM,Comoros,2010,Female,FMLE,18.21
EMR,Eastern Mediterranean,SDN,Sudan,2010,Both sexes,BTSX,18.21
EUR,Europe,BIH,Bosnia and Herzegovina,2010,Male,MLE,18.22
EUR,Europe,GEO,Georgia,2010,Both sexes,BTSX,18.22
AFR,Africa,GAB,Gabon,2010,Female,FMLE,18.23
EUR,Europe,POL,Poland,2010,Male,MLE,18.24
AMR,Americas,ARG,Argentina,2010,Male,MLE,18.27
EMR,Eastern Mediterranean,BHR,Bahrain,2010,Female,FMLE,18.27
EMR,Eastern Mediterranean,LBN,Lebanon,2010,Male,MLE,18.27
AFR,Africa,GNQ,Equatorial Guinea,2010,Female,FMLE,18.28
SEAR,South-East Asia,TLS,Timor-Leste,2010,Both sexes,BTSX,18.28
AFR,Africa,ETH,Ethiopia,2010,Female,FMLE,18.29
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2010,Both sexes,BTSX,18.3
AFR,Africa,MRT,Mauritania,2010,Female,FMLE,18.31
WPR,Western Pacific,MYS,Malaysia,2010,Male,MLE,18.34
AFR,Africa,TZA,United Republic of Tanzania,2010,Female,FMLE,18.35
AMR,Americas,URY,Uruguay,2010,Male,MLE,18.36
SEAR,South-East Asia,IDN,Indonesia,2010,Female,FMLE,18.4
WPR,Western Pacific,BRN,Brunei Darussalam,2010,Male,MLE,18.41
